ASS_NR;IFOPT
5581;de:05374:45462
5588;de:05382:59988
5608;de:05382:52242
5609;de:05382:52244
5610;de:05382:52243
5611;de:05382:52158
5612;de:05382:52334
5613;de:05382:52246
5614;de:05362:89167
5615;de:05374:48177
5616;de:05366:79333
5618;de:05362:88244
5621;de:05382:58958
5622;de:05366:78499
5623;de:05366:78677
5624;de:05366:78539
5625;de:05366:78498
5626;de:05366:78485
5628;de:05366:78486
5629;de:05366:78497
5630;de:05366:78483
5631;de:05366:78496
5632;de:05366:78599
5633;de:05366:78583
5635;de:05366:78492
5636;de:05366:78495
5637;de:05366:78982
5638;de:05366:78549
5639;de:05366:78582
5640;de:05366:78491
5641;de:05366:78490
5642;de:05366:78494
5643;de:05366:78585
5644;de:05366:78581
5645;de:05120:12190
5646;de:05366:78652
5647;de:05162:20160
5648;de:05366:78899
5649;de:05366:78881
5650;de:05366:78493
5651;de:05378:32636
5652;de:05366:78741
5653;de:05366:77334
5655;de:05366:77299
5656;de:05366:77234
5657;de:05366:77145
5659;de:05366:77437
5661;de:05366:77999
5662;de:05366:77183
5663;de:05382:53466
5668;de:05366:77184
5669;de:05366:77699
5670;de:05366:77698
5672;de:05366:77639
5673;de:05366:77185
5674;de:05366:77734
5675;de:05366:77182
5676;de:05366:78299
5677;de:05366:78298
5678;de:05366:78199
5680;de:05366:78297
5681;de:05366:78198
5682;de:05366:78196
5683;de:05366:78197
5684;de:05366:78296
5685;de:05366:78295
5686;de:05366:78152
5687;de:05366:78153
5688;de:05366:78399
5690;de:05366:78261
5691;de:05366:78259
5693;de:05366:78294
5695;de:05366:78293
5696;de:05366:78292
5697;de:05366:78260
5698;de:05366:78257
5702;de:05378:31891
5704;de:05374:46854
5705;de:05366:73344
5707;de:05378:35188
5710;de:05366:75599
5711;de:05378:34469
5713;de:05962:2678
5714;de:05378:34470
5715;de:05366:75598
5716;de:05378:34471
5717;de:05374:42247
5718;de:05374:48566
5719;de:05366:75699
5720;de:05382:59989
5722;de:05366:73439
5723;de:05366:73437
5724;de:05366:73198
5725;de:05366:73197
5726;de:05366:73142
5727;de:05366:73541
5730;de:05366:73196
5731;de:05366:73538
5732;de:05362:81455
5739;de:05374:45369
5742;de:05382:52440
5745;de:05382:56577
5746;de:05366:76195
5749;de:05366:76239
5750;de:05366:79499
5751;de:05366:79498
5752;de:05366:79443
5755;de:05382:51966
5756;de:05316:21488
5757;de:05316:21489
5758;de:05316:21490
5759;de:05374:41656
5760;de:05366:72839
5761;de:05366:72738
5762;de:05366:72455
5763;de:05366:79699
5766;de:05362:87743
5768;de:05382:52841
5769;de:05366:72440
5770;de:05362:87153
5771;de:05382:54666
5773;de:05382:54136
5774;de:05362:87193
5775;de:05382:57334
5776;de:05374:45347
5785;de:05366:72050
5788;de:05366:72045
5789;de:05366:72464
5790;de:05382:52336
5792;de:05362:87267
5793;de:05362:89154
5795;de:05382:52344
5796;de:05362:89155
5797;de:05366:72349
5798;de:05366:72129
5799;de:05362:89186
5800;de:05382:52245
5801;de:05382:52155
5803;de:05362:88535
5805;de:05378:34565
5807;de:05362:88479
5811;de:05378:34566
5814;de:05120:12114
5815;de:05120:12396
5816;de:05382:56930
5817;de:05366:76342
5818;de:05362:81166
5820;de:05378:34542
5821;de:05378:34545
5822;de:07233:30590
5823;de:05374:41655
5824;de:05382:52448
5825;de:05382:52431
5828;de:05366:74339
5829;de:05362:82478
5830;de:05122:13850
5832;de:07137:030371
5834;de:07137:5834
5835;de:05378:38436
5837;de:07137:030374
5844;de:07138:020004
5846;de:07138:020001
5848;de:07138:020002
5850;de:07138:020003
5851;de:07138:020010
5852;de:07138:020027
5853;de:07138:020012
5854;de:07138:020013
5855;de:07138:020011
5857;de:07138:020017
5858;de:07138:020019
5859;de:05382:52443
5861;de:05382:52445
5862;de:05315:13240
5864;de:05362:88172
5865;de:05374:41654
5866;de:05382:52159
5867;de:05382:52446
5870;de:05374:41881
5871;de:05366:79239
5872;de:05362:86755
5873;de:05366:79555
5874;de:05366:79155
5875;de:05316:21145
5876;de:05374:41956
5877;de:05366:75188
5878;de:05366:75288
5879;de:05362:87265
5880;de:05366:75639
5881;de:05378:34436
5882;de:05378:34438
5883;de:05366:76197
5884;de:05366:79344
5885;de:05378:38430
5886;de:05378:38429
5887;de:05362:86156
5888;de:05374:41658
5889;de:05362:86349
5890;de:05382:59990
5891;de:05378:31558
5892;de:05378:31639
5893;de:05366:72088
5895;de:05362:88835
5896;de:05366:78290
5897;de:05316:22188
5898;de:05378:34148
5899;de:05382:53477
5900;de:05314:63595
5901;de:05366:71177
5902;de:05362:86475
5903;de:05362:86675
5904;de:05362:86175
5911;de:05378:31575
5912;de:05378:31576
5913;de:05378:31577
5914;de:05378:31578
5915;de:05378:31579
5916;de:05382:55197
5917;de:05382:55199
5918;de:05362:83866
5919;de:05314:66740
5920;de:05162:20326
5921;de:05378:31571
5922;de:05378:31580
5923;de:05378:31581
5924;de:05378:31582
5925;de:05378:31583
5926;de:05382:55198
5928;de:07137:030378
5929;de:05362:89251
5930;de:05378:31584
5931;de:05366:71699
5932;de:05366:71299
5933;de:05366:71171
5935;de:05366:71799
5936;de:05366:71199
5938;de:05382:52455
5940;de:05382:55280
5951;de:05378:31585
5952;de:05378:31586
5953;de:05382:56648
5954;de:05378:31587
5955;de:05378:38428
5956;de:05378:38427
5957;de:05378:38426
5958;de:05362:88855
5959;de:05347:41957
5961;de:05382:52247
5962;de:05362:87189
5963;de:05362:87641
5964;de:05362:87195
5965;de:05362:83979
5966;de:05378:37164
5969;de:05378:37739
5972;de:05382:52157
5973;de:05366:73438
5976;de:05362:82655
5978;de:05378:34186
5979;de:05366:79453
5980;de:05378:32342
5982;de:05362:84565
5983;de:05378:37165
5984;de:05378:37163
5985;de:05378:37364
5986;de:05378:37238
5988;de:05378:37236
5989;de:05378:37363
5990;de:05378:37362
5991;de:05378:37351
5992;de:05378:37361
5993;de:05378:37360
5994;de:05378:37350
5995;de:05378:37359
5996;de:07233:30983
5997;de:07233:30984
5998;de:05378:38425
6005;de:05382:52942
6006;de:05162:20706
6007;de:05382:51236
6008;de:05382:51235
6010;de:05122:13865
6011;de:05162:20021
6012;de:05382:51232
6013;de:05382:52832
6014;de:05382:52831
6015;de:05382:51156
6018;de:05120:12050
6019;de:05382:52534
6021;de:05382:52541
6023;de:05122:13820
6024;de:05382:53931
6025;de:05382:53932
6026;de:05382:53934
6027;de:05382:53935
6028;de:05382:53936
6029;de:05382:51432
6030;de:05382:51431
6031;de:05382:51433
6032;de:05382:51434
6033;de:05382:52732
6034;de:05382:52731
6035;de:05366:78733
6038;de:05382:52536
6039;de:05382:52535
6040;de:05382:52734
6041;de:05382:52735
6043;de:05382:52556
6044;de:05382:52634
6045;de:05382:52633
6046;de:05382:52632
6047;de:05382:52631
6048;de:05382:52432
6049;de:05382:52451
6051;de:05366:72732
6052;de:05366:72731
6053;de:05366:72733
6054;de:05366:72734
6055;de:05366:72702
6056;de:05366:72132
6057;de:05366:72131
6058;de:05366:72101
6059;de:05382:52140
6061;de:05162:20158
6062;de:05366:72633
6063;de:05366:72635
6064;de:05366:72636
6065;de:05366:72632
6066;de:05366:72735
6067;de:05366:72742
6068;de:05366:72442
6069;de:05366:72441
6070;de:05162:20609
6071;de:05366:72443
6072;de:05366:72639
6073;de:05366:72637
6074;de:05366:72638
6075;de:05382:52951
6076;de:05382:52952
6077;de:05382:52953
6078;de:05382:52954
6079;de:05382:52934
6080;de:05382:52933
6081;de:05382:52932
6082;de:05382:52931
6083;de:05382:52542
6084;de:05382:52936
6085;de:05382:52935
6086;de:05366:73839
6087;de:05366:73840
6088;de:05382:52551
6089;de:05366:73944
6090;de:05366:73943
6091;de:05366:73942
6092;de:05366:73936
6093;de:05366:73935
6094;de:05366:73933
6095;de:05366:73932
6096;de:05366:73931
6097;de:05366:73838
6098;de:05366:73837
6099;de:05366:73101
6100;de:05366:73131
6101;de:05366:76136
6102;de:05366:73531
6103;de:05366:73532
6105;de:05366:73634
6106;de:05366:73635
6107;de:05366:73636
6108;de:05366:73639
6109;de:05366:73638
6110;de:05366:73739
6111;de:05366:73751
6112;de:05366:73736
6113;de:05366:73735
6114;de:05366:73733
6115;de:05366:73734
6116;de:05366:73732
6117;de:05366:73731
6118;de:05122:13994
6119;de:05366:73738
6120;de:05366:73752
6121;de:05366:73753
6122;de:05366:73754
6123;de:05366:73755
6124;de:05366:73741
6125;de:05366:73742
6126;de:05366:73743
6127;de:05366:73744
6128;de:05366:73831
6129;de:05366:73632
6130;de:05366:73836
6131;de:05366:73835
6132;de:05366:73834
6133;de:05366:73833
6134;de:05366:73832
6135;de:05366:73133
6136;de:05366:73231
6137;de:05366:73201
6138;de:05366:73332
6139;de:05366:73331
6140;de:05366:73301
6141;de:05366:73333
6142;de:05120:12052
6143;de:05366:72436
6144;de:05366:72435
6145;de:05120:12051
6146;de:05120:12054
6147;de:05366:72444
6148;de:05366:72741
6149;de:05366:72145
6150;de:05120:12055
6151;de:05366:72143
6152;de:05366:72144
6153;de:05366:72139
6154;de:05366:72935
6155;de:05366:72934
6156;de:05366:72832
6157;de:05366:72831
6158;de:05366:72833
6159;de:05366:72834
6160;de:05382:52333
6161;de:05366:71232
6162;de:05366:71231
6163;de:05122:13750
6164;de:05120:12056
6165;de:05382:53271
6172;de:05314:66283
6173;de:05314:66289
6174;de:05382:51637
6175;de:05382:51636
6176;de:05382:51635
6177;de:05382:51631
6178;de:05382:51633
6179;de:05382:51734
6180;de:05382:51632
6181;de:05382:51641
6183;de:05314:67580
6184;de:05382:51831
6185;de:05382:51832
6186;de:05382:51833
6187;de:05382:51834
6188;de:05382:51835
6189;de:05382:51731
6190;de:05382:51751
6191;de:05120:12057
6192;de:05382:51931
6193;de:05382:51932
6194;de:05382:51933
6195;de:05382:51934
6196;de:05382:51935
6197;de:05382:51936
6198;de:05382:51937
6199;de:05382:51732
6200;de:05382:51733
6201;de:05120:12250
6202;de:05162:20431
6203;de:05162:20154
6204;de:05382:51741
6205;de:05382:51742
6206;de:05382:51743
6207;de:05382:51744
6208;de:05382:59788
6209;de:05314:67380
6210;de:05382:51532
6211;de:05382:51533
6212;de:05120:12061
6213;de:05362:84331
6214;de:05362:84358
6215;de:05362:84349
6216;de:05366:71135
6217;de:05366:71134
6218;de:05366:71133
6219;de:05366:71132
6220;de:05366:71131
6221;de:05366:71101
6222;de:05366:71532
6223;de:05366:71531
6224;de:05366:71533
6225;de:05366:71631
6226;de:05366:71731
6227;de:05366:71732
6228;de:05366:72932
6229;de:05366:72933
6230;de:05366:72901
6231;de:05366:72931
6232;de:05366:72140
6233;de:05366:72141
6236;de:05366:72431
6237;de:05366:72432
6238;de:05366:75936
6239;de:05366:75935
6240;de:05366:75934
6241;de:05366:75933
6242;de:05366:75932
6243;de:05366:75931
6245;de:05366:75831
6246;de:05366:75832
6247;de:05366:75833
6248;de:05122:13728
6249;de:05122:13690
6250;de:05120:12063
6251;de:05366:75531
6252;de:05120:12065
6253;de:05366:75533
6254;de:05122:13028
6255;de:05366:75535
6256;de:05366:75536
6257;de:05366:75143
6259;de:05122:13013
6260;de:05120:12066
6261;de:05122:13839
6262;de:05120:12067
6263;de:05366:75101
6266;de:05366:75131
6267;de:05366:75133
6269;de:05366:75134
6270;de:05366:75731
6271;de:05158:19688
6272;de:05366:75835
6273;de:05366:76431
6274;de:05366:76432
6275;de:05366:73431
6276;de:05366:73432
6277;de:05366:75240
6278;de:05366:75239
6279;de:05366:75238
6280;de:05366:75237
6281;de:05366:75235
6282;de:05366:75231
6283;de:05366:75232
6284;de:05366:75233
6285;de:05366:74731
6287;de:05366:74631
6288;de:05366:74632
6289;de:05162:20155
6290;de:05366:74633
6291;de:05366:74634
6292;de:05366:74635
6293;de:05366:74531
6294;de:05366:74532
6295;de:05366:74636
6296;de:05366:74682
6297;de:05366:74135
6298;de:05122:13632
6299;de:05366:74132
6303;de:05366:74431
6304;de:05366:74432
6305;de:05366:74336
6306;de:05366:74335
6307;de:05366:74331
6308;de:05366:74332
6309;de:05366:75151
6310;de:05366:75152
6311;de:05366:75154
6312;de:05366:75155
6313;de:05366:75436
6314;de:05366:75435
6315;de:05366:75433
6316;de:05366:75432
6317;de:05366:75431
6318;de:05366:74732
6319;de:05366:74533
6320;de:05366:72334
6321;de:05366:72332
6322;de:05366:72333
6323;de:05366:72138
6324;de:05366:72137
6325;de:05366:72134
6326;de:05366:72331
6327;de:05366:75339
6328;de:05366:75338
6329;de:05366:75337
6330;de:05366:75336
6331;de:05366:75335
6332;de:05366:75332
6334;de:05366:75333
6335;de:05366:75334
6336;de:05366:75234
6337;de:05366:75236
6338;de:05366:75135
6339;de:05366:75543
6340;de:05366:75541
6341;de:05366:75542
6342;de:05120:12071
6343;de:05366:77232
6344;de:05366:77233
6345;de:05366:77134
6346;de:05366:77101
6347;de:05366:72135
6348;de:05366:72234
6349;de:05366:72231
6350;de:05366:72232
6351;de:05366:72233
6352;de:05366:74234
6353;de:05366:74333
6354;de:05366:71741
6355;de:05362:86941
6356;de:05362:86942
6357;de:05362:86951
6358;de:05362:86952
6359;de:05366:74233
6360;de:05362:86832
6361;de:05362:86831
6362;de:05362:86936
6363;de:05362:86934
6364;de:05362:86931
6365;de:05362:86151
6366;de:05362:86141
6367;de:05120:12072
6368;de:05366:75434
6369;de:05366:71742
6370;de:05366:73533
6371;de:05366:76533
6372;de:05366:76532
6373;de:05366:76531
6374;de:05366:76732
6375;de:05366:76731
6376;de:05366:76632
6377;de:05366:76631
6378;de:05366:76333
6379;de:05366:76332
6380;de:05366:76131
6381;de:05366:76101
6382;de:05366:76233
6383;de:05374:43537
6384;de:05366:76234
6385;de:05122:13713
6386;de:05366:77834
6387;de:05366:77833
6388;de:05366:77832
6389;de:05366:77931
6391;de:05366:76334
6392;de:05366:76335
6393;de:05366:77335
6394;de:05366:77333
6395;de:05366:77332
6396;de:05366:77131
6397;de:05366:77531
6398;de:05366:77532
6399;de:05366:78237
6400;de:05366:78236
6401;de:05366:78235
6402;de:05366:78234
6403;de:05366:78232
6404;de:05366:78231
6405;de:05366:79435
6406;de:05366:79437
6407;de:05366:79438
6408;de:05120:12075
6409;de:05366:76832
6410;de:05366:76833
6411;de:05366:76931
6412;de:05366:76932
6413;de:05366:76933
6414;de:05366:73534
6415;de:05120:12073
6416;de:05366:79533
6417;de:05366:79532
6418;de:05366:79531
6419;de:05366:75739
6420;de:05366:75738
6421;de:05366:75737
6422;de:05366:75736
6423;de:05366:75735
6424;de:05366:75734
6425;de:05366:75631
6426;de:05366:75633
6427;de:05366:75634
6428;de:05374:42244
6429;de:05366:79401
6430;de:05366:79431
6431;de:05366:79432
6432;de:05366:79433
6433;de:05366:79434
6434;de:05366:79436
6435;de:05366:79544
6436;de:05366:79543
6437;de:05366:79542
6438;de:05366:79541
6439;de:05366:79837
6440;de:05366:79836
6441;de:05366:79835
6442;de:05366:79834
6443;de:05366:79833
6444;de:05366:79831
6446;de:05366:79832
6447;de:05366:79839
6448;de:05366:79933
6449;de:05366:79931
6450;de:05366:79932
6451;de:05366:79731
6452;de:05366:79838
6454;de:05366:79732
6455;de:05366:79733
6456;de:05366:79631
6457;de:05366:79632
6458;de:05366:79633
6459;de:05366:79634
6460;de:05366:79635
6461;de:05366:79636
6462;de:05120:12074
6463;de:05120:12076
6464;de:05120:12078
6465;de:05162:20140
6466;de:05162:20134
6467;de:05122:13814
6468;de:05162:20015
6469;de:05382:52972
6470;de:05366:79332
6471;de:05366:79132
6472;de:05366:79101
6473;de:05366:79131
6474;de:07233:30807
6475;de:05158:19673
6476;de:05122:13781
6477;de:05366:76232
6478;de:05366:76231
6479;de:05366:77732
6480;de:05366:77731
6481;de:05366:77631
6482;de:05366:77431
6483;de:05366:77434
6484;de:05366:77901
6485;de:05366:78233
6486;de:05366:78136
6487;de:05366:78134
6488;de:05366:78133
6489;de:05366:78132
6491;de:05366:78238
6492;de:05366:77632
6493;de:05366:77633
6494;de:05366:77432
6495;de:05366:77433
6496;de:05366:78253
6497;de:05366:78252
6498;de:05366:78254
6499;de:05366:78255
6500;de:05366:78331
6501;de:05366:78332
6502;de:05366:78333
6503;de:05366:78536
6504;de:05366:78535
6506;de:05366:78532
6507;de:05158:19645
6508;de:05366:78531
6509;de:05366:78447
6510;de:05366:78446
6511;de:05366:78242
6512;de:05366:78241
6513;de:05366:78444
6515;de:05366:78442
6516;de:05120:12080
6518;de:05366:77733
6519;de:05366:79238
6520;de:05366:79237
6521;de:05366:79236
6522;de:05366:79235
6523;de:05366:79255
6524;de:05366:79234
6525;de:05366:79233
6526;de:05366:79232
6527;de:05122:13701
6529;de:05366:78833
6530;de:05366:78832
6532;de:05366:78831
6533;de:05366:78731
6534;de:05366:78732
6535;de:05158:19647
6536;de:05366:78431
6537;de:05366:78432
6538;de:05366:78433
6539;de:05366:78340
6540;de:05366:78243
6541;de:05366:78337
6542;de:05162:20427
6543;de:05366:78338
6544;de:05366:78336
6545;de:05162:20008
6546;de:05366:78334
6547;de:05366:78251
6548;de:05366:78451
6549;de:05366:78541
6550;de:05366:78542
6551;de:05366:78543
6552;de:05366:78936
6553;de:05366:78935
6554;de:05366:78934
6555;de:05366:78933
6556;de:05366:78932
6557;de:05366:78931
6558;de:05366:78534
6559;de:05366:78544
6560;de:05366:78545
6561;de:05366:78845
6562;de:05366:78844
6563;de:05366:78843
6564;de:05366:78842
6565;de:05366:78841
6566;de:05366:78642
6567;de:05366:78436
6568;de:05366:78631
6569;de:05366:78632
6570;de:05366:78633
6571;de:05366:78634
6572;de:05366:78635
6573;de:05366:78636
6574;de:05366:78637
6575;de:05366:78638
6576;de:05366:78639
6577;de:05122:13773
6578;de:05382:54239
6579;de:05366:79331
6580;de:05382:53756
6582;de:05366:76132
6583;de:05366:76133
6584;de:05366:77932
6585;de:05366:77132
6586;de:05366:77133
6587;de:05366:78141
6588;de:07233:30959
6590;de:05366:78441
6591;de:05366:78434
6592;de:05366:78640
6593;de:05366:78641
6594;de:05122:13769
6596;de:05120:12081
6598;de:05315:13856
6599;de:05162:20078
6600;de:05362:81831
6601;de:05362:81833
6603;de:05362:81834
6604;de:05362:81835
6605;de:05362:81836
6606;de:05362:81841
6607;de:05362:81731
6608;de:05362:81732
6609;de:05362:81735
6610;de:05362:81741
6611;de:05362:81742
6612;de:05362:81631
6613;de:05362:81101
6614;de:05362:81132
6615;de:05362:81133
6616;de:05362:81151
6617;de:05362:81431
6618;de:05362:81331
6619;de:05122:13782
6620;de:05122:13875
6621;de:05158:19696
6622;de:05120:12082
6623;de:05315:14633
6625;de:05120:12083
6626;de:05362:81145
6628;de:05362:81144
6629;de:05362:81143
6630;de:05362:81142
6631;de:05362:81141
6632;de:05362:81441
6633;de:05362:81440
6634;de:05162:20261
6635;de:05162:20260
6636;de:05162:31850
6637;de:05162:20262
6638;de:05162:20252
6639;de:05162:20515
6640;de:05162:20516
6641;de:05162:20514
6642;de:05162:20019
6643;de:05162:20018
6644;de:05162:20027
6645;de:05162:20004
6646;de:05162:20003
6647;de:05162:20002
6648;de:05122:13856
6649;de:05162:20001
6650;de:05362:81842
6651;de:05362:81931
6652;de:05362:81932
6653;de:05362:88431
6654;de:05362:88432
6655;de:05120:12084
6656;de:05122:13027
6657;de:05362:88433
6658;de:05362:88531
6659;de:05362:88532
6660;de:05362:88631
6661;de:05362:88632
6662;de:05120:12087
6663;de:05362:88841
6664;de:05362:88731
6665;de:05362:88732
6666;de:05362:88741
6667;de:05362:88840
6668;de:05120:12088
6669;de:05120:12255
6670;de:05362:88834
6671;de:05362:88833
6672;de:05362:88830
6673;de:05362:88836
6674;de:05120:12223
6675;de:05122:13866
6677;de:05362:88848
6678;de:05362:88847
6679;de:05162:20076
6680;de:05382:59349
6683;de:05120:12064
6684;de:05362:88862
6685;de:05362:89152
6686;de:05362:89151
6687;de:05362:89150
6688;de:05378:31243
6689;de:05378:34466
6690;de:05158:19677
6691;de:05122:13743
6692;de:05122:13039
6693;de:05362:89144
6694;de:05362:89143
6695;de:05362:89142
6696;de:05362:88740
6697;de:05162:20521
6700;de:05362:82452
6701;de:05362:82456
6702;de:05362:82463
6703;de:05122:13874
6706;de:05362:82468
6707;de:05120:12155
6708;de:05362:82352
6709;de:05362:82251
6710;de:05362:82250
6711;de:05362:82150
6712;de:05120:12086
6713;de:05362:82152
6714;de:05362:82153
6715;de:05362:81851
6716;de:05362:82156
6717;de:05362:88341
6718;de:05362:88231
6719;de:05362:88241
6720;de:05362:89731
6721;de:05362:89732
6722;de:05362:89741
6723;de:05362:89740
6724;de:05362:89751
6725;de:05362:89645
6726;de:05362:88141
6727;de:05362:89652
6728;de:05362:89651
6729;de:05362:89644
6730;de:05362:89641
6731;de:05362:89661
6732;de:05362:89662
6733;de:05362:89663
6734;de:05162:20137
6735;de:05120:12208
6736;de:05120:12089
6737;de:05120:12091
6738;de:05120:12090
6739;de:05120:12281
6740;de:05358:4259
6741;de:05358:4173
6742;de:05358:4195
6743;de:05358:4213
6744;de:05120:12283
6745;de:05358:4215
6746;de:05358:4273
6747;de:05358:4175
6748;de:05358:4157
6749;de:05358:4271
6750;de:05358:4179
6751;de:05358:4177
6752;de:05358:5881
6753;de:05120:12285
6754;de:05162:20139
6755;de:05358:5869
6756;de:05358:5835
6757;de:05162:20550
6758;de:05358:5836
6759;de:05362:89531
6760;de:05362:89532
6761;de:05362:89533
6762;de:05362:89431
6763;de:05362:89432
6764;de:05362:89665
6765;de:05362:89841
6766;de:05362:87433
6767;de:05362:87441
6768;de:05362:87442
6769;de:07138:020075
6770;de:05362:89831
6771;de:05362:87378
6772;de:05362:87349
6773;de:05362:87350
6774;de:05362:82662
6776;de:05362:82653
6777;de:05362:82666
6778;de:05362:82665
6779;de:05362:82753
6780;de:05362:82752
6781;de:05362:89691
6782;de:05162:20143
6783;de:05382:52973
6785;de:05362:88387
6786;de:05362:87601
6787;de:05362:87640
6788;de:07233:30975
6789;de:05362:88148
6790;de:05362:88871
6791;de:05362:89101
6792;de:05362:89161
6793;de:05362:89162
6795;de:05362:89164
6796;de:05162:20510
6797;de:05362:89442
6798;de:05362:89131
6799;de:05362:89132
6800;de:05362:89333
6801;de:05362:89335
6802;de:05362:89336
6803;de:05362:89341
6804;de:05362:89351
6805;de:05362:89352
6806;de:05362:89355
6808;de:05362:89441
6809;de:05362:88861
6810;de:05362:86633
6811;de:05158:19693
6812;de:05315:11131
6813;de:05122:13737
6814;de:05122:13821
6815;de:05122:13780
6816;de:05366:73433
6817;de:05366:73434
6818;de:05366:73633
6819;de:05366:75733
6820;de:05366:75732
6825;de:05315:13231
6826;de:05122:13764
6827;de:05362:83632
6828;de:05362:83554
6829;de:05158:19656
6830;de:05122:13859
6831;de:05120:12095
6833;de:05162:20710
6834;de:05162:20477
6835;de:05362:83932
6836;de:05158:19687
6837;de:05111:18266
6838;de:05362:86139
6839;de:05362:86131
6840;de:05366:74232
6841;de:05366:74231
6842;de:05366:74133
6843;de:05362:82661
6845;de:05362:87431
6846;de:05362:87142
6847;de:05362:87148
6848;de:05362:87141
6849;de:05362:87147
6850;de:05362:87131
6851;de:05362:87149
6852;de:05362:87151
6853;de:05362:87739
6854;de:05362:87740
6855;de:05362:87741
6856;de:05362:87742
6858;de:05122:13708
6859;de:05358:4713
6861;de:05358:4715
6862;de:05358:2237
6863;de:05358:2239
6864;de:05358:2353
6865;de:05358:2277
6866;de:05358:2395
6868;de:05358:2286
6869;de:05362:87133
6871;de:05162:20151
6872;de:05120:12204
6873;de:05362:87761
6874;de:05162:20077
6875;de:05362:82252
6876;de:05362:82253
6877;de:05362:82254
6878;de:05158:19161
6879;de:05362:82256
6880;de:05120:12096
6881;de:05362:82471
6882;de:05362:82472
6883;de:05362:82474
6884;de:05362:82473
6885;de:05362:82475
6886;de:05362:82476
6887;de:05362:87181
6889;de:05362:87130
6890;de:05362:86634
6891;de:05362:86635
6892;de:05362:86632
6893;de:05362:86533
6894;de:05362:86532
6895;de:05362:86531
6896;de:05362:86144
6897;de:07138:020063
6898;de:05362:86235
6899;de:05362:86140
6900;de:05362:86361
6901;de:05362:86137
6902;de:05362:86136
6903;de:05362:86234
6904;de:05362:86233
6905;de:05362:86232
6906;de:05362:86231
6907;de:05362:86344
6908;de:05362:86343
6909;de:05362:86342
6910;de:05362:86341
6911;de:05362:86333
6912;de:05120:12097
6913;de:05362:86301
6914;de:05162:20108
6915;de:05362:86331
6916;de:05362:84532
6918;de:05122:13725
6920;de:05362:86142
6921;de:05362:86731
6922;de:05362:86732
6923;de:05358:5077
6924;de:05358:5089
6925;de:05358:5081
6926;de:05358:5083
6928;de:05358:5071
6929;de:05358:5065
6930;de:05358:5069
6931;de:05362:86431
6932;de:05362:86432
6933;de:05362:86441
6934;de:05362:86442
6935;de:05362:87240
6936;de:05362:87241
6937;de:05362:87243
6938;de:05362:87244
6939;de:05362:87251
6940;de:05362:87252
6941;de:05362:87253
6942;de:05122:13034
6943;de:05362:87262
6944;de:05362:87135
6945;de:05362:87381
6946;de:05362:87380
6947;de:05362:87379
6948;de:05362:88131
6949;de:05362:88931
6950;de:05362:88932
6951;de:05362:89133
6952;de:05362:89145
6953;de:05362:89146
6954;de:05362:89147
6955;de:05362:89148
6956;de:05362:89231
6957;de:05362:89232
6958;de:05120:12101
6959;de:05362:89235
6960;de:05362:89236
6961;de:05122:13565
6962;de:05162:20511
6963;de:05162:20535
6964;de:05122:13854
6965;de:05162:20549
6966;de:05162:20476
6967;de:05162:20610
6968;de:05162:20611
6969;de:05162:20529
6970;de:05162:20528
6971;de:05122:13760
6972;de:05120:12099
6973;de:05315:19992
6979;de:05366:78286
6984;de:07137:030455
6986;de:05382:59978
6987;de:05374:46877
6991;de:05122:13041
6992;de:05314:61678
6993;de:07138:020589
6994;de:05314:61679
6995;de:05120:12100
6996;de:05122:13008
6997;de:05122:13033
6998;de:05362:86631
6999;de:05122:13040
7000;de:05366:75177
7001;de:05366:72146
7002;de:05382:59456
7003;de:05362:88849
7004;de:05362:86155
7005;de:05362:86443
7006;de:05362:86364
7007;de:05366:74334
7008;de:05366:72147
7009;de:05334:4871
7010;de:05366:72433
7011;de:05382:52133
7012;de:05382:52132
7013;de:05162:20700
7014;de:05120:12103
7015;de:05382:52251
7016;de:05362:84162
7017;de:05366:75937
7018;de:05120:12104
7019;de:05366:72344
7020;de:07138:020006
7021;de:05366:74131
7022;de:05122:13829
7023;de:05366:73966
7024;de:05158:19694
7025;de:05358:4731
7026;de:05122:13831
7027;de:05158:19642
7028;de:05362:81432
7029;de:05162:20703
7030;de:05120:12256
7031;de:05362:88181
7032;de:05362:82498
7033;de:05122:13722
7034;de:05366:73737
7035;de:05378:31650
7036;de:05122:13032
7037;de:05362:86236
7038;de:05362:86362
7039;de:05362:86363
7040;de:05366:78244
7041;de:05366:78445
7042;de:05366:78435
7043;de:07138:020093
7044;de:05162:20135
7045;de:05366:76331
7046;de:05366:79439
7047;de:05366:78137
7048;de:05366:77331
7049;de:05366:78101
7050;de:05382:56655
7051;de:05378:31439
7052;de:05366:79342
7053;de:05366:79142
7054;de:05378:31638
7056;de:05366:77634
7057;de:05366:77635
7058;de:05366:78263
7059;de:05366:79242
7060;de:05382:53666
7061;de:05366:77181
7062;de:05382:53667
7063;de:05366:79840
7064;de:05382:52974
7065;de:05366:78885
7066;de:05162:20254
7067;de:05158:19768
7068;de:05366:78981
7069;de:05122:13042
7070;de:05122:12264
7071;de:05122:13786
7072;de:05122:13845
7073;de:05366:79645
7074;de:05120:12107
7075;de:05120:12123
7076;de:05316:23150
7077;de:05158:19644
7078;de:05122:13842
7079;de:05162:20601
7080;de:05162:20292
7081;de:05162:20317
7082;de:05162:20635
7083;de:05162:20630
7084;de:05162:20294
